Generacion	x1	x2	Fitness_Padre	Sigma_Usado
0	-0.94868536	-1.70317948	25.81353896	3.00000000
1	-0.94868536	-1.70317948	25.81353896	3.00000000
2	-0.94868536	-1.70317948	25.81353896	3.00000000
3	-0.94868536	-1.70317948	25.81353896	3.00000000
4	-0.94868536	-1.70317948	25.81353896	3.00000000
5	-0.94868536	-1.70317948	25.81353896	3.00000000
6	-0.94868536	-1.70317948	25.81353896	3.00000000
7	-0.94868536	-1.70317948	25.81353896	3.00000000
8	-1.29308343	-1.59482877	20.14080031	3.00000000
9	0.96260070	-0.40758914	1.22208934	3.00000000
10	0.96260070	-0.40758914	1.22208934	3.00000000
11	0.96260070	-0.40758914	1.22208934	3.00000000
12	0.96260070	-0.40758914	1.22208934	3.00000000
13	0.96260070	-0.40758914	1.22208934	3.00000000
14	0.35539565	-1.00732522	0.17407639	3.00000000
15	0.35539565	-1.00732522	0.17407639	3.00000000
16	0.35539565	-1.00732522	0.17407639	3.00000000
17	0.35539565	-1.00732522	0.17407639	3.00000000
18	0.35539565	-1.00732522	0.17407639	3.00000000
19	0.35539565	-1.00732522	0.17407639	3.00000000
20	0.35539565	-1.00732522	0.17407639	3.00000000
21	0.35539565	-1.00732522	0.17407639	3.00000000
22	0.35539565	-1.00732522	0.17407639	2.70000000
23	0.35539565	-1.00732522	0.17407639	2.70000000
24	0.35539565	-1.00732522	0.17407639	2.43000000
25	0.35539565	-1.00732522	0.17407639	2.43000000
26	0.35539565	-1.00732522	0.17407639	2.18700000
27	0.35539565	-1.00732522	0.17407639	2.18700000
28	0.35539565	-1.00732522	0.17407639	1.96830000
29	0.35539565	-1.00732522	0.17407639	1.96830000
30	0.35539565	-1.00732522	0.17407639	1.77147000
31	-0.10892235	-0.16260420	-0.03809166	1.77147000
32	-0.22640459	-0.60428634	-0.59089830	1.59432300
33	-0.22640459	-0.60428634	-0.59089830	1.59432300
34	-0.22640459	-0.60428634	-0.59089830	1.43489070
35	-0.22640459	-0.60428634	-0.59089830	1.43489070
36	-0.22640459	-0.60428634	-0.59089830	1.29140163
37	-0.22640459	-0.60428634	-0.59089830	1.29140163
38	-0.22640459	-0.60428634	-0.59089830	1.16226147
39	-0.22640459	-0.60428634	-0.59089830	1.16226147
40	-0.22640459	-0.60428634	-0.59089830	1.04603532
41	0.07521466	0.46077336	-0.61172393	1.04603532
42	0.07521466	0.46077336	-0.61172393	0.94143179
43	0.07521466	0.46077336	-0.61172393	0.94143179
44	0.07521466	0.46077336	-0.61172393	0.84728861
45	0.07521466	0.46077336	-0.61172393	0.84728861
46	0.07521466	0.46077336	-0.61172393	0.76255975
47	0.07521466	0.46077336	-0.61172393	0.76255975
48	0.07521466	0.46077336	-0.61172393	0.68630377
49	0.07521466	0.46077336	-0.61172393	0.68630377
50	0.07521466	0.46077336	-0.61172393	0.61767340
51	0.19243898	0.57310683	-0.62672830	0.61767340
52	0.13554063	0.60847506	-0.77739988	0.55590606
53	0.13554063	0.60847506	-0.77739988	0.55590606
54	0.13554063	0.60847506	-0.77739988	0.50031545
55	0.13554063	0.60847506	-0.77739988	0.50031545
56	0.01289283	0.77169716	-0.95289218	0.45028391
57	0.01289283	0.77169716	-0.95289218	0.45028391
58	0.01289283	0.77169716	-0.95289218	0.40525552
59	0.01289283	0.77169716	-0.95289218	0.40525552
60	0.01289283	0.77169716	-0.95289218	0.36472996
61	0.01289283	0.77169716	-0.95289218	0.36472996
62	0.01289283	0.77169716	-0.95289218	0.36472996
63	0.01289283	0.77169716	-0.95289218	0.36472996
64	0.01289283	0.77169716	-0.95289218	0.36472996
65	-0.12923792	0.66106394	-1.00333584	0.36472996
66	-0.12923792	0.66106394	-1.00333584	0.36472996
67	-0.12923792	0.66106394	-1.00333584	0.36472996
68	-0.12923792	0.66106394	-1.00333584	0.36472996
69	-0.12923792	0.66106394	-1.00333584	0.36472996
70	-0.12923792	0.66106394	-1.00333584	0.36472996
71	-0.12923792	0.66106394	-1.00333584	0.36472996
72	-0.12923792	0.66106394	-1.00333584	0.36472996
73	-0.12923792	0.66106394	-1.00333584	0.36472996
74	-0.12923792	0.66106394	-1.00333584	0.36472996
75	-0.12923792	0.66106394	-1.00333584	0.36472996
76	-0.12923792	0.66106394	-1.00333584	0.36472996
77	-0.12923792	0.66106394	-1.00333584	0.36472996
78	-0.12923792	0.66106394	-1.00333584	0.36472996
79	-0.08750759	0.74064416	-1.02487479	0.36472996
80	-0.08750759	0.74064416	-1.02487479	0.36472996
81	-0.08750759	0.74064416	-1.02487479	0.36472996
82	-0.08750759	0.74064416	-1.02487479	0.32825697
83	-0.08750759	0.74064416	-1.02487479	0.32825697
84	-0.08750759	0.74064416	-1.02487479	0.29543127
85	-0.08750759	0.74064416	-1.02487479	0.29543127
86	-0.08750759	0.74064416	-1.02487479	0.26588814
87	-0.08750759	0.74064416	-1.02487479	0.26588814
88	-0.08750759	0.74064416	-1.02487479	0.23929933
89	-0.08750759	0.74064416	-1.02487479	0.23929933
90	-0.08750759	0.74064416	-1.02487479	0.21536940
91	-0.08750759	0.74064416	-1.02487479	0.21536940
92	-0.08750759	0.74064416	-1.02487479	0.19383246
93	-0.08750759	0.74064416	-1.02487479	0.19383246
94	-0.08750759	0.74064416	-1.02487479	0.17444921
95	-0.08750759	0.74064416	-1.02487479	0.17444921
96	-0.08750759	0.74064416	-1.02487479	0.15700429
97	-0.08750759	0.74064416	-1.02487479	0.15700429
98	-0.08701303	0.68403870	-1.02523610	0.14130386
99	-0.08701303	0.68403870	-1.02523610	0.14130386
100	-0.08701303	0.68403870	-1.02523610	0.12717347
101	-0.08701303	0.68403870	-1.02523610	0.12717347
102	-0.08701303	0.68403870	-1.02523610	0.11445613
103	-0.08701303	0.68403870	-1.02523610	0.11445613
104	-0.08701303	0.68403870	-1.02523610	0.10301051
105	-0.08701303	0.68403870	-1.02523610	0.10301051
106	-0.08701303	0.68403870	-1.02523610	0.09270946
107	-0.08701303	0.68403870	-1.02523610	0.09270946
108	-0.08701303	0.68403870	-1.02523610	0.08343852
109	-0.08701303	0.68403870	-1.02523610	0.08343852
110	-0.09410867	0.70222511	-1.03063486	0.07509467
111	-0.09410867	0.70222511	-1.03063486	0.07509467
112	-0.09410867	0.70222511	-1.03063486	0.06758520
113	-0.09410867	0.70222511	-1.03063486	0.06758520
114	-0.09410867	0.70222511	-1.03063486	0.06082668
115	-0.09410867	0.70222511	-1.03063486	0.06082668
116	-0.09410867	0.70222511	-1.03063486	0.05474401
117	-0.09410867	0.70222511	-1.03063486	0.05474401
118	-0.09410867	0.70222511	-1.03063486	0.04926961
119	-0.09410867	0.70222511	-1.03063486	0.04926961
120	-0.09410867	0.70222511	-1.03063486	0.04434265
121	-0.09410867	0.70222511	-1.03063486	0.04434265
122	-0.09410867	0.70222511	-1.03063486	0.03990838
123	-0.09410867	0.70222511	-1.03063486	0.03990838
124	-0.09410867	0.70222511	-1.03063486	0.03591755
125	-0.08599198	0.71638332	-1.03144194	0.03591755
126	-0.08599198	0.71638332	-1.03144194	0.03232579
127	-0.08599198	0.71638332	-1.03144194	0.03232579
128	-0.08599198	0.71638332	-1.03144194	0.02909321
129	-0.08599198	0.71638332	-1.03144194	0.02909321
130	-0.08599198	0.71638332	-1.03144194	0.02618389
131	-0.08599198	0.71638332	-1.03144194	0.02618389
132	-0.08599198	0.71638332	-1.03144194	0.02356550
133	-0.08599198	0.71638332	-1.03144194	0.02356550
134	-0.08599198	0.71638332	-1.03144194	0.02120895
135	-0.08599198	0.71638332	-1.03144194	0.02120895
136	-0.08599198	0.71638332	-1.03144194	0.01908806
137	-0.08599198	0.71638332	-1.03144194	0.01908806
138	-0.08599198	0.71638332	-1.03144194	0.01717925
139	-0.08704578	0.71636224	-1.03147455	0.01717925
140	-0.08704578	0.71636224	-1.03147455	0.01546133
141	-0.08704578	0.71636224	-1.03147455	0.01546133
142	-0.08704578	0.71636224	-1.03147455	0.01391519
143	-0.08704578	0.71636224	-1.03147455	0.01391519
144	-0.08704578	0.71636224	-1.03147455	0.01252367
145	-0.08704578	0.71636224	-1.03147455	0.01252367
146	-0.08704578	0.71636224	-1.03147455	0.01127131
147	-0.08704578	0.71636224	-1.03147455	0.01127131
148	-0.08704578	0.71636224	-1.03147455	0.01014418
149	-0.08704578	0.71636224	-1.03147455	0.01014418
150	-0.08704578	0.71636224	-1.03147455	0.00912976
151	-0.08704578	0.71636224	-1.03147455	0.00912976
152	-0.08704578	0.71636224	-1.03147455	0.00821678
153	-0.08704578	0.71636224	-1.03147455	0.00821678
154	-0.08704578	0.71636224	-1.03147455	0.00739510
155	-0.08704578	0.71636224	-1.03147455	0.00739510
156	-0.08704578	0.71636224	-1.03147455	0.00665559
157	-0.08704578	0.71636224	-1.03147455	0.00665559
158	-0.08548107	0.71494996	-1.03150103	0.00599003
159	-0.08548107	0.71494996	-1.03150103	0.00599003
160	-0.08548107	0.71494996	-1.03150103	0.00539103
161	-0.08548107	0.71494996	-1.03150103	0.00539103
162	-0.09379963	0.71099475	-1.03153830	0.00485193
163	-0.09379963	0.71099475	-1.03153830	0.00485193
164	-0.09379963	0.71099475	-1.03153830	0.00436674
165	-0.09379963	0.71099475	-1.03153830	0.00436674
166	-0.09379963	0.71099475	-1.03153830	0.00393006
167	-0.09030968	0.71309548	-1.03162623	0.00393006
168	-0.09030968	0.71309548	-1.03162623	0.00353706
169	-0.09030968	0.71309548	-1.03162623	0.00353706
170	-0.09030968	0.71309548	-1.03162623	0.00318335
171	-0.09030968	0.71309548	-1.03162623	0.00318335
172	-0.09030968	0.71309548	-1.03162623	0.00286501
173	-0.09030968	0.71309548	-1.03162623	0.00286501
174	-0.09030968	0.71309548	-1.03162623	0.00257851
175	-0.09030968	0.71309548	-1.03162623	0.00257851
176	-0.09030968	0.71309548	-1.03162623	0.00232066
177	-0.09030968	0.71309548	-1.03162623	0.00232066
178	-0.09030968	0.71309548	-1.03162623	0.00208860
179	-0.08952834	0.71310097	-1.03162631	0.00208860
180	-0.08952834	0.71310097	-1.03162631	0.00187974
181	-0.08952834	0.71310097	-1.03162631	0.00187974
182	-0.08952834	0.71310097	-1.03162631	0.00169176
183	-0.08952834	0.71310097	-1.03162631	0.00169176
184	-0.08952834	0.71310097	-1.03162631	0.00152259
185	-0.08952834	0.71310097	-1.03162631	0.00152259
186	-0.08952834	0.71310097	-1.03162631	0.00137033
187	-0.08952834	0.71310097	-1.03162631	0.00137033
188	-0.08952834	0.71310097	-1.03162631	0.00123329
189	-0.08952834	0.71310097	-1.03162631	0.00123329
190	-0.08952834	0.71310097	-1.03162631	0.00110997
191	-0.08952834	0.71310097	-1.03162631	0.00110997
192	-0.08952834	0.71310097	-1.03162631	0.00099897
193	-0.08952834	0.71310097	-1.03162631	0.00099897
194	-0.08952834	0.71310097	-1.03162631	0.00089907
195	-0.08952834	0.71310097	-1.03162631	0.00089907
196	-0.08952834	0.71310097	-1.03162631	0.00080916
197	-0.09013595	0.71222780	-1.03162649	0.00080916
198	-0.08991294	0.71249393	-1.03162821	0.00072825
199	-0.08991294	0.71249393	-1.03162821	0.00072825
200	-0.08991294	0.71249393	-1.03162821	0.00065542

--- ESTADISTICAS DE ESTA CORRIDA ---
Mejor f(x) (padre) encontrado en la corrida: -1.03162821
Peor f(x) (evaluado) encontrado en la corrida: 162.90000000
Fitness final del padre: -1.03162821
Solucion final: x1=-0.08991294, x2=0.71249393
Media de f(x) del padre a lo largo de las generaciones: 0.35947367
Varianza de f(x) del padre a lo largo de las generaciones: 29.25227135
Desviacion Estandar de f(x) del padre a lo largo de las generaciones: 5.40853690
-----------------------------------
